user_id,Recency,Frequency,Monetary,R,F,M,RFM_Score
1515915625524060615,98,1,23.76,2,1,1,4
1515915625524060625,98,1,23.76,2,1,1,4
1515915625524067454,128,2,903.13,1,2,4,7
1515915625524071892,133,1,322.57,1,1,4,6
1515915625524077087,143,2,14.98,1,2,1,4
1515915625524079685,143,1,7.49,1,1,1,3
1515915625524081233,120,2,134.7,1,2,3,6
1515915625524087603,143,2,197.96,1,2,3,6
1515915625524096238,143,1,40.63,1,1,2,4
1515915625524101444,135,3,598.11,1,3,4,8
1515915625524109289,143,4,104.76,1,3,3,7
1515915625524112060,143,3,90.96000000000001,1,3,3,7
1515915625524112412,143,1,184.51,1,1,3,5
1515915625524116593,143,3,490.56000000000006,1,3,4,8
1515915625524125896,117,2,310.2,1,2,4,7
1515915625524126577,143,2,42.86,1,2,2,5
1515915625524134096,143,7,163.03,1,4,3,8
1515915625524135114,141,2,80.0,1,2,2,5
1515915625524136759,143,1,21.43,1,1,1,3
1515915625524144461,142,1,4.29,1,1,1,3
1515915625524144476,143,1,1.57,1,1,1,3
1515915625524144731,143,1,33.27,1,1,2,4
1515915625524151270,143,1,176.17,1,1,3,5
1515915625524156076,141,2,15.26,1,2,1,4
1515915625524158782,143,1,17.14,1,1,1,3
1515915625524169034,143,2,62.22,1,2,2,5
1515915625524169084,143,1,31.11,1,1,1,3
1515915625524175756,143,1,199.37,1,1,3,5
1515915625524185998,143,1,279.7,1,1,3,5
1515915625524204938,142,1,110.48,1,1,3,5
1515915625524211212,142,2,45.290000000000006,1,2,2,5
1515915625524228369,142,1,26.98,1,1,1,3
1515915625524230334,142,3,37.14,1,3,2,6
1515915625524230747,142,1,75.29,1,1,2,4
1515915625524237516,142,1,20.32,1,1,1,3
1515915625524240738,138,1,104.21,1,1,3,5
1515915625524244089,142,1,23.17,1,1,1,3
1515915625524248063,142,1,8.0,1,1,1,3
1515915625524259712,142,1,80.35,1,1,2,4
1515915625524273474,142,1,115.4,1,1,3,5
1515915625524273483,142,2,42.22,1,2,2,5
1515915625524274739,142,3,296.94,1,3,4,8
1515915625524276381,114,1,204.79,1,1,3,5
1515915625524282777,75,11,991.54,2,4,4,10
1515915625524286653,142,1,26.98,1,1,1,3
1515915625524291440,142,1,50.16,1,1,2,4
1515915625524313392,142,1,55.6,1,1,2,4
1515915625524314575,142,4,177.16,1,3,3,7
1515915625524317221,142,1,12.48,1,1,1,3
1515915625524318572,142,1,75.94,1,1,2,4
1515915625524320780,142,1,292.83,1,1,4,6
1515915625524322611,94,2,762.92,2,2,4,8
1515915625524325417,141,1,45.24,1,1,2,4
1515915625524328972,142,4,175.16,1,3,3,7
1515915625524338645,142,1,26.98,1,1,1,3
1515915625524342720,137,1,32.37,1,1,2,4
1515915625524344814,142,2,135.24,1,2,3,6
1515915625524353171,142,2,102.66,1,2,3,6
1515915625524358164,142,2,585.66,1,2,4,7
1515915625524363645,142,1,17.73,1,1,1,3
1515915625524370865,142,1,11.57,1,1,1,3
1515915625524371274,142,1,19.68,1,1,1,3
1515915625524373045,142,3,166.8,1,3,3,7
1515915625524375958,142,1,16.19,1,1,1,3
1515915625524379508,136,1,101.1,1,1,3,5
1515915625524379959,142,1,19.68,1,1,1,3
1515915625524380375,142,1,204.29,1,1,3,5
1515915625524386365,142,1,30.16,1,1,1,3
1515915625524392193,142,2,45.019999999999996,1,2,2,5
1515915625524393350,142,1,18.41,1,1,1,3
1515915625524395300,142,1,87.7,1,1,2,4
1515915625524395399,142,1,49.57,1,1,2,4
1515915625524397442,142,1,16.35,1,1,1,3
1515915625524400478,142,1,34.79,1,1,2,4
1515915625524401994,142,1,12.22,1,1,1,3
1515915625524407477,142,1,60.54,1,1,2,4
1515915625524417989,142,1,204.29,1,1,3,5
1515915625524421544,142,1,12.38,1,1,1,3
1515915625524422978,123,3,87.66,1,3,2,6
1515915625524423738,142,1,112.4,1,1,3,5
1515915625524424201,142,1,26.98,1,1,1,3
1515915625524424303,142,1,40.0,1,1,2,4
1515915625524426429,142,1,15.87,1,1,1,3
1515915625524427187,142,1,27.62,1,1,1,3
1515915625524428006,124,1,64.48,1,1,2,4
1515915625524431404,96,6,89.16,2,4,2,8
1515915625524431513,142,1,656.63,1,1,4,6
1515915625524432602,142,2,62.22,1,2,2,5
1515915625524433083,142,3,193.44,1,3,3,7
1515915625524435421,119,5,444.45,1,4,4,9
1515915625524435516,142,1,32.06,1,1,1,3
1515915625524437112,142,1,26.57,1,1,1,3
1515915625524441642,142,1,167.62,1,1,3,5
1515915625524442296,139,3,608.01,1,3,4,8
1515915625524442660,142,1,7.86,1,1,1,3
1515915625524443007,142,2,65.42,1,2,2,5
1515915625524445292,141,5,52.23,1,4,2,7
1515915625524448160,123,2,52.38,1,2,2,5
1515915625524452145,141,2,56.82,1,2,2,5
1515915625524453154,142,1,67.62,1,1,2,4
1515915625524457371,131,1,55.6,1,1,2,4
1515915625524459093,142,1,69.08,1,1,2,4
1515915625524460823,141,5,368.28,1,4,4,9
1515915625524467912,142,1,20.95,1,1,1,3
1515915625524468720,142,1,40.32,1,1,2,4
1515915625524471001,141,2,45.72,1,2,2,5
1515915625524471410,142,1,67.62,1,1,2,4
1515915625524471664,142,1,40.41,1,1,2,4
1515915625524477394,142,1,39.75,1,1,2,4
1515915625524483621,142,1,21.75,1,1,1,3
1515915625524503734,142,1,18.89,1,1,1,3
1515915625524504728,142,1,42.57,1,1,2,4
1515915625524505727,79,1,40.48,2,1,2,5
1515915625524509199,142,2,52.38,1,2,2,5
1515915625524515963,130,1,50.57,1,1,2,4
1515915625524516022,14,2,215.58,4,2,3,9
1515915625524516394,142,1,33.97,1,1,2,4
1515915625524519215,142,1,19.1,1,1,1,3
1515915625524521246,52,1,68.57,3,1,2,6
1515915625524522215,142,1,34.9,1,1,2,4
1515915625524522297,133,1,16.19,1,1,1,3
1515915625524522427,142,1,17.49,1,1,1,3
1515915625524526524,142,3,79.38,1,3,2,6
1515915625524526644,134,1,239.38,1,1,3,5
1515915625524544143,142,1,40.0,1,1,2,4
1515915625524548839,116,3,760.14,1,3,4,8
1515915625524549359,141,2,52.92,1,2,2,5
1515915625524557293,141,1,38.37,1,1,2,4
1515915625524559745,141,1,16.98,1,1,1,3
1515915625524565394,141,1,6.68,1,1,1,3
1515915625524576292,141,2,48.57,1,2,2,5
1515915625524576398,16,1,201.33,4,1,3,8
1515915625524577567,116,2,79.5,1,2,2,5
1515915625524578593,141,3,27.42,1,3,1,5
1515915625524580232,117,5,104.75,1,4,3,8
1515915625524582379,141,2,10.92,1,2,1,4
1515915625524583209,141,1,210.62,1,1,3,5
1515915625524584380,141,1,294.41,1,1,4,6
1515915625524584883,139,1,268.17,1,1,3,5
1515915625524585819,141,1,294.41,1,1,4,6
1515915625524592099,141,1,57.46,1,1,2,4
1515915625524594809,141,2,110.7,1,2,3,6
1515915625524604623,141,1,22.22,1,1,1,3
1515915625524604953,141,1,55.35,1,1,2,4
1515915625524607285,102,1,176.17,2,1,3,6
1515915625524623031,141,1,156.73,1,1,3,5
1515915625524624847,141,2,30.16,1,2,1,4
1515915625524626182,141,1,1.57,1,1,1,3
1515915625524628491,141,20,3643.88,1,4,4,9
1515915625524630866,59,7,1990.1000000000001,3,4,4,11
1515915625524631720,141,1,143.46,1,1,3,5
1515915625524633116,141,2,45.290000000000006,1,2,2,5
1515915625524637720,141,1,25.4,1,1,1,3
1515915625524646756,141,1,26.19,1,1,1,3
1515915625524648405,137,1,16.19,1,1,1,3
1515915625524661060,141,1,27.14,1,1,1,3
1515915625524663955,141,1,87.16,1,1,2,4
1515915625524669360,141,1,33.97,1,1,2,4
1515915625524671832,141,1,36.35,1,1,2,4
1515915625524682866,139,2,67.94,1,2,2,5
1515915625524689449,141,1,98.41,1,1,3,5
1515915625524690368,141,1,57.62,1,1,2,4
1515915625524691842,138,3,96.44000000000001,1,3,3,7
1515915625524692448,141,1,15.08,1,1,1,3
1515915625524692530,141,1,127.08,1,1,3,5
1515915625524705572,140,3,497.06999999999994,1,3,4,8
1515915625524707343,141,3,368.58,1,3,4,8
1515915625524707541,141,1,122.86,1,1,3,5
1515915625524709351,141,2,49.599999999999994,1,2,2,5
1515915625524709530,141,1,32.22,1,1,1,3
1515915625524716454,141,2,38.74,1,2,2,5
1515915625524717702,141,1,115.4,1,1,3,5
1515915625524720349,141,1,43.17,1,1,2,4
1515915625524726795,141,2,26.04,1,2,1,4
1515915625524743054,141,1,43.11,1,1,2,4
1515915625524743740,141,1,18.7,1,1,1,3
1515915625524745491,141,1,25.4,1,1,1,3
1515915625524746123,124,1,259.38,1,1,3,5
1515915625524748957,141,1,134.13,1,1,3,5
1515915625524749845,133,3,135.72,1,3,3,7
1515915625524751222,140,1,11.65,1,1,1,3
1515915625524753747,141,1,9.35,1,1,1,3
1515915625524757669,141,1,34.79,1,1,2,4
1515915625524764764,141,1,63.35,1,1,2,4
1515915625524768731,141,1,29.32,1,1,1,3
1515915625524770923,140,2,23.24,1,2,1,4
1515915625524775842,141,1,403.46,1,1,4,6
1515915625524779671,141,3,1120.3799999999999,1,3,4,8
1515915625524782537,41,3,491.89,3,3,4,10
1515915625524788621,140,1,40.32,1,1,2,4
1515915625524790346,90,1,10.43,2,1,1,4
1515915625524792359,141,1,27.62,1,1,1,3
1515915625524792894,141,1,401.49,1,1,4,6
1515915625524795928,141,1,9.92,1,1,1,3
1515915625524800358,140,3,76.56,1,3,2,6
1515915625524802322,141,1,27.14,1,1,1,3
1515915625524815210,141,1,59.76,1,1,2,4
1515915625524817324,140,1,18.73,1,1,1,3
1515915625524828636,141,1,184.13,1,1,3,5
1515915625524832109,141,1,26.46,1,1,1,3
1515915625524838941,139,2,122.58,1,2,3,6
1515915625524846165,141,3,49.29,1,3,2,6
1515915625524847015,141,1,17.78,1,1,1,3
1515915625524847906,141,1,16.43,1,1,1,3
1515915625524849860,81,1,104.13,2,1,3,6
1515915625524855855,95,3,177.96,2,3,3,8
1515915625524859767,141,2,172.7,1,2,3,6
1515915625524861516,141,7,1078.46,1,4,4,9
1515915625524862937,141,2,34.92,1,2,2,5
1515915625524863168,140,4,423.48,1,3,4,8
1515915625524863914,140,1,18.57,1,1,1,3
1515915625524865621,141,1,16.05,1,1,1,3
1515915625524873288,126,1,82.22,1,1,2,4
1515915625524876002,122,1,56.27,1,1,2,4
1515915625524882815,48,1,284.3,3,1,3,7
1515915625524883233,141,2,67.72,1,2,2,5
1515915625524888396,141,1,32.38,1,1,2,4
1515915625524891877,141,1,35.89,1,1,2,4
1515915625524894841,141,1,127.08,1,1,3,5
1515915625524895071,141,1,9.35,1,1,1,3
1515915625524907714,134,3,248.91,1,3,3,7
1515915625524920883,141,1,381.46,1,1,4,6
1515915625524923102,141,2,375.56,1,2,4,7
1515915625524923592,141,1,23.78,1,1,1,3
1515915625524926496,72,3,103.85999999999999,3,3,3,9
1515915625524939268,140,1,49.38,1,1,2,4
1515915625524946730,140,1,36.35,1,1,2,4
1515915625524963216,125,2,1080.28,1,2,4,7
1515915625524972764,140,1,27.46,1,1,1,3
1515915625524974086,132,9,1457.1299999999999,1,4,4,9
1515915625524981067,140,2,40.16,1,2,2,5
1515915625524985423,140,1,204.29,1,1,3,5
1515915625524986054,140,2,210.88,1,2,3,6
1515915625524989378,140,1,23.33,1,1,1,3
1515915625524989675,140,4,769.52,1,3,4,8
1515915625524990215,140,2,28.16,1,2,1,4
1515915625524991789,140,1,192.38,1,1,3,5
1515915625524993946,138,1,55.65,1,1,2,4
1515915625524999588,140,8,627.16,1,4,4,9
1515915625525003542,140,1,35.1,1,1,2,4
1515915625525004012,140,1,22.22,1,1,1,3
1515915625525019219,137,1,48.89,1,1,2,4
1515915625525020446,140,1,53.33,1,1,2,4
1515915625525021315,140,1,23.17,1,1,1,3
1515915625525023223,140,1,19.52,1,1,1,3
1515915625525037478,140,3,1252.5,1,3,4,8
1515915625525040298,140,1,125.4,1,1,3,5
1515915625525041864,127,2,207.66,1,2,3,6
1515915625525045917,140,3,681.9000000000001,1,3,4,8
1515915625525051196,89,1,16.35,2,1,1,4
1515915625525051467,131,1,43.13,1,1,2,4
1515915625525065489,140,1,34.22,1,1,2,4
1515915625525079118,140,2,28.29,1,2,1,4
1515915625525082283,132,1,23.81,1,1,1,3
1515915625525082314,140,1,23.81,1,1,1,3
1515915625525087579,140,1,414.78,1,1,4,6
1515915625525097018,140,2,31.74,1,2,1,4
1515915625525098495,140,1,33.19,1,1,2,4
1515915625525105717,140,3,317.61,1,3,4,8
1515915625525113477,140,1,19.37,1,1,1,3
1515915625525114572,140,1,257.87,1,1,3,5
1515915625525118289,140,2,83.5,1,2,2,5
1515915625525118629,140,1,33.33,1,1,2,4
1515915625525118943,80,1,118.57,2,1,3,6
1515915625525122644,140,2,253.36,1,2,3,6
1515915625525123542,140,1,126.68,1,1,3,5
1515915625525125522,140,1,27.73,1,1,1,3
1515915625525127258,117,2,46.44,1,2,2,5
1515915625525131336,140,1,1.57,1,1,1,3
1515915625525134382,131,1,134.13,1,1,3,5
1515915625525134539,140,2,51.72,1,2,2,5
1515915625525139345,118,1,6.43,1,1,1,3
1515915625525141026,137,3,967.71,1,3,4,8
1515915625525141073,140,1,24.13,1,1,1,3
1515915625525141972,137,1,10.08,1,1,1,3
1515915625525145401,140,1,15.08,1,1,1,3
1515915625525146363,140,1,64.48,1,1,2,4
1515915625525153911,140,1,116.0,1,1,3,5
1515915625525160092,133,3,325.68,1,3,4,8
1515915625525160657,139,2,69.84,1,2,2,5
1515915625525161075,111,2,329.59,2,2,4,8
1515915625525161698,140,2,174.92,1,2,3,6
1515915625525163776,140,1,126.68,1,1,3,5
1515915625525164916,140,1,126.68,1,1,3,5
1515915625525167104,140,1,23.81,1,1,1,3
1515915625525170721,140,1,21.21,1,1,1,3
1515915625525179311,125,1,23.57,1,1,1,3
1515915625525181548,140,2,72.34,1,2,2,5
1515915625525187202,140,1,23.48,1,1,1,3
1515915625525187429,140,1,55.6,1,1,2,4
1515915625525187873,140,1,73.81,1,1,2,4
1515915625525194825,140,1,34.73,1,1,2,4
1515915625525196335,123,2,227.62,1,2,3,6
1515915625525197775,82,3,78.57000000000001,2,3,2,7
1515915625525197889,140,1,740.67,1,1,4,6
1515915625525199494,140,1,45.24,1,1,2,4
1515915625525202305,140,1,29.52,1,1,1,3
1515915625525203209,140,1,26.98,1,1,1,3
1515915625525207465,140,1,104.13,1,1,3,5
1515915625525210928,140,1,14.86,1,1,1,3
1515915625525211280,140,6,615.63,1,4,4,9
1515915625525215115,140,2,18.7,1,2,1,4
1515915625525215686,140,1,102.11,1,1,3,5
1515915625525216751,140,1,12.22,1,1,1,3
1515915625525221544,131,2,134.28,1,2,3,6
1515915625525221880,140,1,136.05,1,1,3,5
1515915625525222328,140,1,55.87,1,1,2,4
1515915625525225052,140,1,50.6,1,1,2,4
1515915625525230411,64,2,24.44,3,2,1,6
1515915625525233692,140,1,32.76,1,1,2,4
1515915625525234709,140,1,249.02,1,1,3,5
1515915625525236825,140,1,94.1,1,1,3,5
1515915625525236993,140,1,83.22,1,1,2,4
1515915625525237049,140,1,94.1,1,1,3,5
1515915625525237166,140,1,10.65,1,1,1,3
1515915625525240887,139,2,594.82,1,2,4,7
1515915625525243865,93,2,104.12,2,2,3,7
1515915625525247549,140,1,18.57,1,1,1,3
1515915625525248260,140,1,210.9,1,1,3,5
1515915625525253560,140,1,23.13,1,1,1,3
1515915625525256569,140,1,30.16,1,1,1,3
1515915625525259363,113,1,57.62,2,1,2,5
1515915625525263658,140,1,71.38,1,1,2,4
1515915625525265732,127,3,129.39000000000001,1,3,3,7
1515915625525268971,140,1,159.1,1,1,3,5
1515915625525271124,123,2,35.24,1,2,2,5
1515915625525281297,140,2,101.58,1,2,3,6
1515915625525283670,140,1,88.54,1,1,2,4
1515915625525284662,140,1,26.98,1,1,1,3
1515915625525285865,140,1,16.05,1,1,1,3
1515915625525288261,139,4,239.28,1,3,3,7
1515915625525294041,139,1,57.62,1,1,2,4
1515915625525307867,140,2,288.58,1,2,4,7
1515915625525309350,140,1,49.38,1,1,2,4
1515915625525316028,138,1,73.81,1,1,2,4
1515915625525333944,139,1,15.4,1,1,1,3
1515915625525338775,139,1,21.02,1,1,1,3
1515915625525339152,114,7,1011.5699999999999,1,4,4,9
1515915625525343349,139,1,40.32,1,1,2,4
1515915625525346079,139,1,26.48,1,1,1,3
1515915625525349335,139,1,32.22,1,1,1,3
1515915625525361344,139,1,34.76,1,1,2,4
1515915625525364134,139,1,12.7,1,1,1,3
1515915625525365803,139,2,428.2,1,2,4,7
1515915625525368048,115,1,399.48,1,1,4,6
1515915625525372749,139,1,20.38,1,1,1,3
1515915625525373371,139,2,69.84,1,2,2,5
1515915625525379537,139,1,13.65,1,1,1,3
1515915625525381800,139,1,104.86,1,1,3,5
1515915625525384626,139,1,21.59,1,1,1,3
1515915625525385558,137,1,22.22,1,1,1,3
1515915625525386862,139,1,11.13,1,1,1,3
1515915625525387105,139,1,122.86,1,1,3,5
1515915625525389738,139,2,408.58,1,2,4,7
1515915625525392184,139,1,153.83,1,1,3,5
1515915625525393317,139,1,322.57,1,1,4,6
1515915625525393727,139,1,18.57,1,1,1,3
1515915625525393881,139,1,18.73,1,1,1,3
1515915625525394503,132,1,44.13,1,1,2,4
1515915625525395588,139,1,5.16,1,1,1,3
1515915625525397378,139,2,401.47999999999996,1,2,4,7
1515915625525399461,139,1,153.83,1,1,3,5
1515915625525400947,110,1,171.41,2,1,3,6
1515915625525405435,131,2,72.28,1,2,2,5
1515915625525406075,139,1,203.02,1,1,3,5
1515915625525407015,139,1,142.05,1,1,3,5
1515915625525408714,139,1,1.57,1,1,1,3
1515915625525408819,139,1,43.11,1,1,2,4
1515915625525410736,139,1,29.22,1,1,1,3
1515915625525411674,131,3,575.56,1,3,4,8
1515915625525412276,139,2,86.22,1,2,2,5
1515915625525412406,139,1,224.76,1,1,3,5
1515915625525418565,139,1,9.35,1,1,1,3
1515915625525422459,139,1,43.11,1,1,2,4
1515915625525428496,137,1,9.35,1,1,1,3
1515915625525430030,114,1,26.57,1,1,1,3
1515915625525430253,136,2,40.28,1,2,2,5
1515915625525432852,139,1,46.06,1,1,2,4
1515915625525433271,139,1,23.76,1,1,1,3
1515915625525433963,139,1,415.54,1,1,4,6
1515915625525438232,130,1,457.51,1,1,4,6
1515915625525443588,137,2,126.32,1,2,3,6
1515915625525451447,66,2,333.02,3,2,4,9
1515915625525456896,139,1,43.11,1,1,2,4
1515915625525457579,139,1,32.22,1,1,1,3
1515915625525459432,139,2,19.68,1,2,1,4
1515915625525467302,139,1,100.75,1,1,3,5
1515915625525467473,139,1,36.49,1,1,2,4
1515915625525475444,139,1,18.25,1,1,1,3
1515915625525475824,139,1,29.22,1,1,1,3
1515915625525478714,139,1,26.67,1,1,1,3
1515915625525482499,139,1,26.67,1,1,1,3
1515915625525487645,139,1,15.08,1,1,1,3
1515915625525493804,112,1,16.97,2,1,1,4
1515915625525496376,115,3,271.14,1,3,3,7
1515915625525496932,139,1,23.33,1,1,1,3
1515915625525498113,138,1,25.63,1,1,1,3
1515915625525501433,139,1,415.54,1,1,4,6
1515915625525502065,139,2,39.74,1,2,2,5
1515915625525506285,139,1,16.67,1,1,1,3
1515915625525507033,139,3,126.51,1,3,3,7
1515915625525510447,139,1,13.52,1,1,1,3
1515915625525510466,138,1,22.43,1,1,1,3
1515915625525511411,134,2,176.5,1,2,3,6
1515915625525520214,35,1,9.84,4,1,1,6
1515915625525522240,139,3,31.380000000000003,1,3,1,5
1515915625525533314,139,1,77.73,1,1,2,4
1515915625525546621,139,1,20.14,1,1,1,3
1515915625525548010,139,1,20.14,1,1,1,3
1515915625525549218,122,2,408.58,1,2,4,7
1515915625525550647,139,9,977.6,1,4,4,9
1515915625525551148,139,1,35.84,1,1,2,4
1515915625525560363,139,1,28.57,1,1,1,3
1515915625525564508,127,1,15.1,1,1,1,3
1515915625525571895,139,1,1.57,1,1,1,3
1515915625525575109,137,1,170.0,1,1,3,5
1515915625525580847,137,1,18.48,1,1,1,3
1515915625525583653,139,2,16.169999999999998,1,2,1,4
1515915625525584243,138,2,30.2,1,2,1,4
1515915625525589160,139,2,406.04,1,2,4,7
1515915625525594230,139,1,24.75,1,1,1,3
1515915625525594492,135,2,24.92,1,2,1,4
1515915625525595211,139,4,204.44,1,3,3,7
1515915625525603175,139,1,224.76,1,1,3,5
1515915625525603207,139,1,15.87,1,1,1,3
1515915625525603710,139,1,259.38,1,1,3,5
1515915625525607607,139,1,37.05,1,1,2,4
1515915625525609863,139,1,10.32,1,1,1,3
1515915625525615042,139,1,26.46,1,1,1,3
1515915625525619842,139,3,959.8199999999999,1,3,4,8
1515915625525625987,137,5,178.55,1,4,3,8
1515915625525626396,113,1,136.29,2,1,3,6
1515915625525626435,139,1,136.29,1,1,3,5
1515915625525628263,139,1,33.65,1,1,2,4
1515915625525631928,139,1,134.13,1,1,3,5
1515915625525638548,109,5,1136.5,2,4,4,10
1515915625525643284,139,1,9.84,1,1,1,3
1515915625525645311,139,1,40.0,1,1,2,4
1515915625525645476,139,1,9.84,1,1,1,3
1515915625525648246,138,1,82.97,1,1,2,4
1515915625525650096,138,1,75.29,1,1,2,4
1515915625525651625,105,3,209.74,2,3,3,8
1515915625525651799,137,1,26.46,1,1,1,3
1515915625525654309,138,1,155.1,1,1,3,5
1515915625525663524,139,1,49.21,1,1,2,4
1515915625525667486,139,1,104.21,1,1,3,5
1515915625525668150,133,1,337.44,1,1,4,6
1515915625525679533,139,1,61.29,1,1,2,4
1515915625525680047,103,1,9.84,2,1,1,4
1515915625525688842,108,2,907.96,2,2,4,8
1515915625525693197,139,1,20.0,1,1,1,3
1515915625525706300,139,2,65.42,1,2,2,5
1515915625525707480,139,1,14.29,1,1,1,3
1515915625525714004,139,2,56.2,1,2,2,5
1515915625525714876,136,1,187.29,1,1,3,5
1515915625525714984,138,1,187.29,1,1,3,5
1515915625525721741,138,4,521.45,1,3,4,8
1515915625525724799,138,2,325.74,1,2,4,7
1515915625525730142,138,1,162.87,1,1,3,5
1515915625525735279,138,2,67.94,1,2,2,5
1515915625525735331,138,3,22.71,1,3,1,5
1515915625525746294,138,3,32.519999999999996,1,3,2,6
1515915625525749086,84,2,23.18,2,2,1,5
1515915625525753062,128,2,1173.08,1,2,4,7
1515915625525760206,138,1,30.54,1,1,1,3
1515915625525762894,138,1,29.22,1,1,1,3
1515915625525766190,138,1,29.21,1,1,1,3
1515915625525768945,40,1,205.25,3,1,3,7
1515915625525778250,138,1,20.79,1,1,1,3
1515915625525779443,138,1,32.22,1,1,1,3
1515915625525787124,138,1,215.06,1,1,3,5
1515915625525787801,138,1,38.78,1,1,2,4
1515915625525792421,138,1,1.57,1,1,1,3
1515915625525795272,115,1,23.7,1,1,1,3
1515915625525795723,138,1,15.1,1,1,1,3
1515915625525796801,138,1,204.29,1,1,3,5
1515915625525797274,138,1,23.7,1,1,1,3
1515915625525803347,138,7,41.86,1,4,2,7
1515915625525807827,138,1,33.97,1,1,2,4
1515915625525811484,138,2,43.62,1,2,2,5
1515915625525818725,138,2,515.74,1,2,4,7
1515915625525818869,119,2,59.14,1,2,2,5
1515915625525821208,138,1,43.11,1,1,2,4
1515915625525827148,138,2,58.32,1,2,2,5
1515915625525831210,138,2,245.72,1,2,3,6
1515915625525832703,138,1,29.52,1,1,1,3
1515915625525832908,138,2,175.4,1,2,3,6
1515915625525834147,138,1,29.52,1,1,1,3
1515915625525834367,138,1,116.05,1,1,3,5
1515915625525836110,138,1,12.27,1,1,1,3
1515915625525839284,138,1,731.83,1,1,4,6
1515915625525839356,138,1,30.16,1,1,1,3
1515915625525839644,137,1,64.48,1,1,2,4
1515915625525840156,138,1,107.79,1,1,3,5
1515915625525841093,138,2,66.38,1,2,2,5
1515915625525841341,138,1,26.19,1,1,1,3
1515915625525850071,137,2,29.2,1,2,1,4
1515915625525851361,138,2,37.78,1,2,2,5
1515915625525851403,138,1,9.35,1,1,1,3
1515915625525852140,138,1,16.98,1,1,1,3
1515915625525854773,138,1,0.9,1,1,1,3
1515915625525855335,138,1,16.98,1,1,1,3
1515915625525856497,110,2,65.34,2,2,2,6
1515915625525865288,138,1,172.38,1,1,3,5
1515915625525865757,138,1,18.11,1,1,1,3
1515915625525866995,138,1,18.11,1,1,1,3
1515915625525868258,137,1,12.14,1,1,1,3
1515915625525900715,125,1,98.41,1,1,3,5
1515915625525900930,138,1,98.41,1,1,3,5
1515915625525905111,138,1,45.24,1,1,2,4
1515915625525905748,138,2,336.09000000000003,1,2,4,7
1515915625525907963,138,4,95.88,1,3,3,7
1515915625525909198,138,2,79.5,1,2,2,5
1515915625525910520,138,1,13.52,1,1,1,3
1515915625525911482,138,3,525.5699999999999,1,3,4,8
1515915625525911886,138,1,84.89,1,1,2,4
1515915625525911888,138,2,28.58,1,2,1,4
1515915625525913353,138,1,84.89,1,1,2,4
1515915625525916471,138,1,29.68,1,1,1,3
1515915625525916754,138,1,46.67,1,1,2,4
1515915625525917302,138,1,105.29,1,1,3,5
1515915625525922024,124,1,24.16,1,1,1,3
1515915625525922466,136,1,17.25,1,1,1,3
1515915625525924814,138,1,488.02,1,1,4,6
1515915625525945983,138,1,24.98,1,1,1,3
1515915625525948273,138,4,143.48,1,3,3,7
1515915625525950257,138,1,32.22,1,1,1,3
1515915625525953560,138,1,55.16,1,1,2,4
1515915625525954236,138,1,62.71,1,1,2,4
1515915625525957721,102,2,327.04,2,2,4,8
1515915625525958021,138,1,23.75,1,1,1,3
1515915625525958230,84,1,519.56,2,1,4,7
1515915625525958728,138,3,247.56,1,3,3,7
1515915625525961998,138,1,31.11,1,1,1,3
1515915625525964330,109,2,307.66,2,2,4,8
1515915625525966772,126,1,27.14,1,1,1,3
1515915625525967214,138,2,50.16,1,2,2,5
1515915625525969163,136,1,32.22,1,1,1,3
1515915625525972226,138,2,29.0,1,2,1,4
1515915625525973595,138,1,15.35,1,1,1,3
1515915625525977241,137,1,140.86,1,1,3,5
1515915625525980491,138,1,15.08,1,1,1,3
1515915625525984515,138,1,27.62,1,1,1,3
1515915625525987075,138,3,307.38,1,3,4,8
1515915625525988580,138,1,27.62,1,1,1,3
1515915625525993469,118,2,178.43,1,2,3,6
1515915625525993820,137,1,43.11,1,1,2,4
1515915625525995498,138,3,104.28,1,3,3,7
1515915625526004502,128,3,184.61,1,3,3,7
1515915625526004535,138,1,3.02,1,1,1,3
1515915625526004835,138,2,111.3,1,2,3,6
1515915625526006122,138,1,27.32,1,1,1,3
1515915625526006124,104,1,34.92,2,1,2,5
1515915625526006630,138,1,17.49,1,1,1,3
1515915625526006794,138,1,27.49,1,1,1,3
1515915625526008181,138,4,128.24,1,3,3,7
1515915625526008292,137,2,293.84,1,2,4,7
1515915625526009435,69,6,441.53,3,4,4,11
1515915625526009967,138,3,490.56000000000006,1,3,4,8
1515915625526012569,138,1,10.6,1,1,1,3
1515915625526019340,138,2,692.16,1,2,4,7
1515915625526020082,138,1,10.6,1,1,1,3
1515915625526020499,138,1,26.19,1,1,1,3
1515915625526024583,63,3,76.19999999999999,3,3,2,8
1515915625526026300,137,1,38.41,1,1,2,4
1515915625526040386,138,1,11.43,1,1,1,3
1515915625526043633,138,1,13.03,1,1,1,3
1515915625526047537,138,1,107.79,1,1,3,5
1515915625526048933,138,1,94.41,1,1,3,5
1515915625526058281,11,4,1754.01,4,3,4,11
1515915625526066847,138,2,18.7,1,2,1,4
1515915625526074837,138,1,9.35,1,1,1,3
1515915625526084284,138,1,24.92,1,1,1,3
1515915625526085232,138,1,29.22,1,1,1,3
1515915625526086568,137,1,97.41,1,1,3,5
1515915625526093690,138,4,42.52,1,3,2,6
1515915625526098240,138,1,45.24,1,1,2,4
